file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force,trial_type,trial_number
M05_INTf4,group_cutoff,26.648000000000003,M05,-462.7569340697722,-464.28535564881304,4506.917729218258,2045.6438041909314,2048.309150495655,9413.507038757438,4600.11720907275,4607.0533516509395,9413.507038757438,337.10345004629033,208.60877555487053,127.9310455977629,248.40319915972267,1883.3419891539322,1395.2346591619355,1588.635034285487,2.7948031977206136,0.3981103422012929,0.39811034220129266,0.8085,0.314,0.245,0.2495,-0.4736045052705352,4186,4814,5304,5803,INTf,4
M05_INTf5,group_cutoff,26.648000000000003,M05,-787.8527270824185,-790.3551141185593,5126.178278262494,2206.266928093304,2207.239255032229,10402.069331880892,5475.707930871393,5480.474485714123,10402.069331880892,332.67058349838555,206.63059501392317,125.4441086783471,246.95970187004215,1876.0317651095686,1450.1013580746628,1600.5760826030369,2.7783728437772544,0.393443203824613,0.3934432038246131,0.8065,0.3515,0.2175,0.2375,-0.4872347364807103,4181,4884,5319,5794,INTf,5
M06_CTRL1,group_cutoff,26.648000000000003,M06,3693.3987391894157,3723.738365497644,7804.536471006693,5966.868765172591,5971.5806365663975,9028.292641596869,6819.420024916284,6814.5214882171795,9028.292641596869,176.14601540338026,85.58404963835126,89.97605851818791,243.8092356039444,2240.941285674032,1353.7623275162641,1781.3974523698173,2.8853194406961893,0.42431540646581906,0.42431540646581845,0.6285,0.392,0.172,0.0645,-0.30059771669898255,2358,3142,3486,3615,CTRL,1
M06_CTRL2,group_cutoff,26.648000000000003,M06,2158.715663932749,2199.9445557087615,4517.442629915895,5151.408752597131,5160.711747124474,8358.25061391876,5577.828752277288,5582.582719994588,8358.25061391876,135.3269685122696,30.13812294688507,104.65155466446808,245.7898547042114,1963.9961548642937,1372.5384038634165,1701.10172323985,2.908868193977877,0.43126983536881325,0.4312698353688124,0.613,0.3925,0.193,0.0275,-0.35508558580589256,2263,3048,3434,3489,CTRL,2
M06_CTRL3,group_cutoff,26.648000000000003,M06,243.33059543459967,278.06162755008944,450.30968097108416,5932.571377455659,5947.538657368503,10984.281355479732,6027.656181612,6042.2931481175565,10984.281355479732,114.38844893827273,2.706525605452545,111.14088760878012,238.0698055532967,1911.2267780871832,1448.9809000595399,1610.9739346030924,2.8195730945619037,0.4051983912118955,0.40519839121189677,0.6355,0.453,0.1795,0.003,-0.3490665359798703,2125,3031,3390,3396,CTRL,3
M06_CTRL4,group_cutoff,26.648000000000003,M06,1375.954907830881,1382.1730930328952,3891.3382395696826,3347.106409214394,3352.20320982117,7189.012039753376,4917.005696575817,4921.209384260686,7189.012039753376,270.8117674356728,174.51885891460773,95.81105805835293,245.76413869748518,2007.3870967675266,1316.1835997916903,1721.3987239957617,2.9139787661851715,0.43278655707329533,0.43278655707329533,0.861,0.508,0.1965,0.1565,-0.3254713255378587,2039,3055,3448,3761,CTRL,4
M06_CTRL5,group_cutoff,26.648000000000003,M06,234.1298253339284,255.59508770562454,475.87167059327476,5893.094355044619,5900.205502208862,9741.65386386565,6067.4602089012515,6074.12907240364,9741.65386386565,113.38149667608172,5.416825594832009,107.42345808748675,241.40827221150067,1910.3800564778053,1429.868798034925,1603.2019869269418,2.8652099831614293,0.418421419348008,0.41842141934800753,0.5135,0.3295,0.1785,0.0055,-0.37489339278086065,2360,3019,3376,3387,CTRL,5
M06_EXTf1,group_cutoff,26.648000000000003,M06,3244.0904391791723,3266.3299976926846,6309.707795089111,5286.468020482499,5291.167955357356,9059.807375435252,6093.121350913225,6090.893871409789,9059.807375435252,179.38301102410816,86.95967273372659,91.88041837650294,243.01270849789447,2145.8100921154823,1345.938313679947,1743.6011033482046,2.873329217101496,0.4207961666589753,0.4207961666589724,0.601,0.352,0.1785,0.0705,-0.2950734754779249,2405,3109,3466,3607,EXTf,1
M06_EXTf2,group_cutoff,26.648000000000003,M06,3751.581843072142,3799.8287644730563,7065.095741543919,10312.712579771514,10336.577296413827,15975.012349385652,12147.818111492028,12164.863284274657,15975.012349385652,168.1478225202429,60.27484601317716,107.08100417581946,237.91417165178825,2552.610166937126,1653.5300255493758,1889.0128320327867,2.8121289241380056,0.40306162517704264,0.40306162517704375,0.4435,0.2765,0.1305,0.0365,-0.25677466878417904,2735,3288,3549,3622,EXTf,2
M06_EXTf3,group_cutoff,26.648000000000003,M06,4692.97882903075,4748.162000395459,8179.730302123819,11368.514748032312,11396.45592443526,22397.273462485988,13426.80498972446,13446.3465510142,22397.273462485988,174.01755704823603,62.89988722801241,110.31278727654302,241.4627346441526,2614.9173653769053,1752.0827195086822,1933.6217052479885,2.855776942398688,0.4156708432587156,0.4156708432587151,0.407,0.25,0.12,0.037,-0.2463426361727095,2821,3321,3561,3635,EXTf,3
M06_EXTf4,group_cutoff,26.648000000000003,M06,4529.079318349439,4554.620969525073,6413.131919461768,7846.6288086193135,7858.006401192252,13200.593719996978,9326.399084854796,9331.45889589272,13200.593719996978,189.98237155090615,90.15108697610172,99.18484262424721,234.5361920357527,2406.480675932129,1547.06758640048,1837.6945857517262,2.7680845294158365,0.3905347585112789,0.39053475851127933,0.573,0.372,0.139,0.062,-0.28313141405213454,2510,3254,3532,3656,EXTf,4
M06_EXTf5,group_cutoff,26.648000000000003,M06,1564.4634088033004,1565.2319080774644,4330.734055967536,4183.773057288069,4190.794248630614,10024.46961186477,6472.646719348606,6485.13180160629,10024.46961186477,257.43785056817217,157.15741557053462,99.75377104368644,239.52487169288682,2105.7061539863053,1445.605245014512,1718.217547565784,2.830625330793169,0.40838123156615375,0.4083812315661532,0.6555,0.351,0.1625,0.142,-0.30269021395627643,2431,3133,3458,3742,EXTf,5
M06_INTf1,group_cutoff,26.648000000000003,M06,2303.8781506505543,2331.5208702588366,4157.0426064324565,8375.746926603999,8394.620369681063,15716.450898533454,10046.07514006331,10062.536217105762,15716.450898533454,161.13969208607142,51.306563383689905,109.15668517686089,235.94506774034687,2269.1684948498087,1644.0802576045542,1763.668058652346,2.78873847806765,0.39638441891208315,0.39638441891208304,0.49,0.3185,0.1345,0.037,-0.27941794483620697,2587,3224,3493,3567,INTf,1
M06_INTf2,group_cutoff,26.648000000000003,M06,512.0314172703673,533.1526811678019,1356.6016983417794,7552.27098655854,7566.497382164797,11060.367824486457,8285.166588408727,8298.675221700762,11060.367824486457,137.62357849043204,21.075682176732496,115.89243766921479,233.52266339572503,2150.459208710727,1563.9913229709239,1687.0815257262905,2.7575950193028067,0.38758054487684235,0.38758054487684246,0.487,0.312,0.1585,0.0165,-0.34388487005455115,2512,3136,3453,3486,INTf,2
M06_INTf3,group_cutoff,26.648000000000003,M06,3430.0517900968125,3481.851649747855,7846.072760249488,12613.999002237613,12638.882852757408,18934.41194128478,15860.417551645523,15875.786905914272,18934.41194128478,165.69846943704624,67.2365510502372,97.61054322617545,245.44189454537795,2662.865937072707,1739.7513916521962,2005.7330844402945,2.9086847108872975,0.4312154305478859,0.431215430547885,0.4045,0.259,0.1075,0.038,-0.21276130759026685,2848,3366,3581,3657,INTf,3
M06_INTf4,group_cutoff,26.648000000000003,M06,934.2539620427774,947.0258730630328,2271.056111300364,8862.170201571966,8886.794038319013,17872.119330888498,11753.910141400236,11782.857016629592,17872.119330888498,169.75631531260314,64.33449037933104,104.70438037508676,248.01334678283783,2306.6561618210367,1690.7901834387296,1853.5325058693652,2.932697612025081,0.4383646933525796,0.43836469335258044,0.746,0.5795,0.122,0.0445,-0.26975764982005374,2111,3270,3514,3603,INTf,4
M06_INTf5,group_cutoff,26.648000000000003,M06,4167.9390165506875,4210.0569563957,7366.2351621766575,9833.40978196484,9857.555830624471,17226.968352669268,11804.993608328965,11822.885438856081,17226.968352669268,175.7968503858787,68.63933335045509,106.42038205657676,242.1468475111436,2487.2014156475825,1684.094849938406,1890.8127317488816,2.862738926307428,0.41770000816492375,0.4177000081649239,0.5175,0.349,0.125,0.0435,-0.26899096608351775,2594,3292,3542,3629,INTf,5
M07_CTRL1,group_cutoff,26.648000000000003,M07,1672.807365149984,1671.1736533118226,4677.940956470557,3606.1216301374952,3611.820764759073,12565.42239042907,6160.401072952121,6175.78830604203,12565.42239042907,293.000614346373,199.2871665867376,93.2472399429264,253.19329443093753,1981.4514572664357,1334.6872587026546,1598.5108522006042,3.4709288942661396,0.6140340157518637,0.6140340157518632,0.859,0.5085,0.151,0.1995,-0.3580727319455676,2105,3122,3424,3823,CTRL,1
M07_CTRL2,group_cutoff,26.648000000000003,M07,1826.447242192827,1824.807950586078,5058.050848520827,3949.608404039793,3957.904452135507,13016.353584314347,6876.760741144985,6898.754408315785,13016.353584314347,278.6340796525883,190.38273847259447,87.78338624463866,246.3563217521682,1995.7713664022408,1364.869103028653,1608.3973733365544,3.3674491328254486,0.5779670571950491,0.5779670571950483,0.9695,0.646,0.136,0.1875,-0.34163524367239595,1881,3173,3445,3820,CTRL,2
M07_CTRL3,group_cutoff,26.648000000000003,M07,1967.352941341607,1969.5612247659562,4967.604298457736,4126.32849275392,4134.895773290767,13312.144540597918,6757.5799460376775,6773.897254305379,13312.144540597918,291.3812483290476,189.18709846608502,101.70896430558872,242.9782489756232,2033.9311900777475,1425.8903232322232,1636.8318419670861,3.320271427904625,0.5618859508134463,0.5618859508134458,0.9065,0.587,0.144,0.1755,-0.3227629217706232,2007,3181,3469,3820,CTRL,3
M07_CTRL4,group_cutoff,26.648000000000003,M07,1538.386491212968,1536.9836167894034,5347.050108089345,3956.3348931131645,3965.073984239575,11643.51303121855,7226.653594963788,7249.1098769059945,11643.51303121855,290.5652091541773,196.199997804134,93.86196033301812,250.91128078762654,2012.2955579152801,1393.9105476295604,1621.6607951539693,3.433780565636928,0.6009607019850082,0.600960701985008,1.0985,0.7715,0.139,0.188,-0.34025080078662234,1622,3165,3443,3819,CTRL,4
M07_CTRL5,group_cutoff,26.648000000000003,M07,903.9746460653765,904.7863612229684,5799.15232679341,3590.478168513654,3598.1769500142964,13631.979159990326,6927.9774250705605,6944.232152471782,13631.979159990326,285.08200398964567,181.69355864567206,102.87993040620435,240.30366896092454,1898.2595859731791,1420.5462963516907,1566.8925031343535,3.2898781202814376,0.5516461797302,0.5516461797301997,1.0075,0.679,0.1465,0.182,-0.34366332099998803,1782,3140,3433,3797,CTRL,5
M07_EXTf1,group_cutoff,26.648000000000003,M07,1691.698012916807,1694.8756008874818,3744.497385440627,4682.876811067707,4694.372903661516,18583.7898384016,7884.545969088486,7904.945942556684,18583.7898384016,274.3540310718611,167.4068892419354,106.41543569316576,236.99601936128317,2026.4455748973983,1508.3414361244356,1663.9710962448614,3.2375625214579515,0.5342411355937395,0.5342411355937398,0.914,0.6345,0.135,0.1445,-0.33591928937909565,1958,3227,3497,3786,EXTf,1
M07_EXTf2,group_cutoff,26.648000000000003,M07,1339.1346054922644,1337.1181977488218,3612.0277606467716,4320.405972157063,4329.160802198483,12589.072427637177,7740.099598625507,7761.209672008389,12589.072427637177,263.09308626323104,169.44269011186464,93.12478010253935,240.14125193846075,1976.7462025308726,1403.5851827197598,1639.73964035611,3.286007135721107,0.5503487714582076,0.5503487714582067,0.875,0.583,0.136,0.156,-0.3311048775614263,2040,3206,3478,3790,EXTf,2
M07_EXTf3,group_cutoff,26.648000000000003,M07,1301.7021222570186,1299.1600073953412,3014.497880791081,4782.521197820038,4800.816759601458,29140.96269182861,8793.621304425862,8835.929032651478,29140.96269182861,293.3163591806529,176.0163518538567,116.73612652921757,244.4818601914676,2037.016312490903,1631.8269832413257,1690.3180086474847,3.3421171633895965,0.5693041352611276,0.5693041352611284,0.9705,0.695,0.128,0.1475,-0.3328020254063084,1849,3239,3495,3790,EXTf,3
M07_EXTf4,group_cutoff,26.648000000000003,M07,1554.4250975919629,1553.8405369275397,4824.079887178959,4254.967220111338,4268.063975775703,17946.484872053843,7640.721522971451,7670.970973734593,17946.484872053843,286.1716254282743,178.61007063620937,107.05104847145493,239.59711081832847,1998.1970209835436,1516.9212928286574,1607.9534777020745,3.282137064272278,0.5490531961605426,0.5490531961605437,0.9815,0.6795,0.134,0.168,-0.3421511785450399,1834,3193,3461,3797,EXTf,4
M07_EXTf5,group_cutoff,26.648000000000003,M07,1060.4994068544627,1058.8558066917767,3953.815192840295,4489.286542109716,4500.633138394289,18175.75247319322,8565.733469579849,8592.523966085053,18175.75247319322,291.71063825447146,183.5779118046629,107.55415490406676,243.2699192289429,2044.5638935908646,1516.305143463339,1680.581290324108,3.3262712048471976,0.5639184570945783,0.563918457094579,0.899,0.6035,0.135,0.1605,-0.3196704830676571,2016,3223,3493,3814,EXTf,5
M07_INTf1,group_cutoff,26.648000000000003,M07,1766.874217947539,1765.951658650099,5578.685056200484,4127.485696476096,4134.9472300263,17738.040040372172,7280.83983570454,7299.501015670626,17738.040040372172,284.5445536880601,187.14282478593003,96.91290599440177,247.00961473360758,2013.4728325647013,1444.7566773479932,1636.9080714196446,3.366916769686553,0.5777843289498742,0.577784328949874,0.9755,0.6625,0.134,0.179,-0.3612138961961585,1866,3191,3459,3817,INTf,1
M07_INTf2,group_cutoff,26.648000000000003,M07,454.69682573343954,453.6970839716014,3629.178631797433,3808.3084495334547,3817.5511930858484,19311.947415759787,8024.277348024903,8046.396358829472,19311.947415759787,302.6513582322068,187.41154808040415,114.67852519977683,243.28280756997947,1920.80106837392,1539.5026351219346,1619.0670642537864,3.322262390390419,0.5625600097147125,0.5625600097147123,0.7615,0.4455,0.14,0.176,-0.37021782812563825,2287,3178,3458,3810,INTf,2
M07_INTf3,group_cutoff,26.648000000000003,M07,1601.6916543353761,1603.5786159570648,5264.616902372567,4233.740490054836,4242.371031220507,14017.824185057543,7327.5522794092885,7344.109484249464,14017.824185057543,286.6927472999347,185.0806246491078,101.09137644837044,244.60818373077635,2026.0075967637297,1427.1448407305159,1659.3691653535545,3.351830480204359,0.5726181227332815,0.572618122733283,0.9745,0.6645,0.1425,0.1675,-0.3252726659824908,1865,3194,3479,3814,INTf,3
M07_INTf4,group_cutoff,26.648000000000003,M07,942.8498682639398,942.6650077838023,4029.2461175261997,3864.2777362971115,3873.3561142201543,15411.965990383644,7867.715925824049,7889.48837118849,15411.965990383644,291.30883507093984,192.19206348712032,98.58590613806365,248.62633678223926,1948.528575989258,1444.6258657681144,1591.444109282224,3.4236991011246176,0.5974370812967132,0.5974370812967121,0.6045,0.2845,0.135,0.185,-0.266191366561094,2593,3162,3432,3802,INTf,4
M07_INTf5,group_cutoff,26.648000000000003,M07,1686.4915435976861,1685.3007944912447,3373.719054199988,4251.588143138103,4261.278549692848,13772.578607336618,7025.155491051063,7046.611387472673,13772.578607336618,268.6421698841036,165.4885157115569,102.65737021399886,241.31519905344183,1967.3804924678075,1444.2054003349526,1622.3375510152666,3.301858015451543,0.5556710680021203,0.5556710680021199,0.884,0.5895,0.1415,0.153,-0.32760165227009447,2003,3182,3465,3771,INTf,5
M08_CTRL1,group_cutoff,26.648000000000003,M08,2024.576843193067,2032.6487315333457,3019.0530741442926,4253.417296804162,4257.05709771795,7560.0741719636135,5367.837523609711,5369.261280810252,7560.0741719636135,181.58923042818083,95.21187311212958,85.8968813922285,239.84791810671265,1835.762144884614,1174.0989435426818,1600.965100719261,3.3958091806266193,0.5877431188189618,0.5877431188189614,0.6355,0.367,0.179,0.0895,-0.3427954390335225,2378,3112,3470,3649,CTRL,1
M08_CTRL2,group_cutoff,26.648000000000003,M08,1455.9571911516655,1460.206997595846,2442.582382166758,3379.564741268761,3381.3874076679062,6415.003309690859,4761.524902273937,4761.603860167043,6415.003309690859,220.17429546512085,140.27128920272716,79.45078742637683,233.37687941671516,1797.9256932870755,1113.515085420943,1559.4472584816124,3.298110247739282,0.554410357096986,0.5544103570969838,0.7045,0.378,0.19,0.1365,-0.33405773732625116,2323,3079,3459,3732,CTRL,2
M08_CTRL3,group_cutoff,26.648000000000003,M08,1394.3490061287278,1398.2923144897024,2152.1726407886017,3820.448793736134,3824.4964862624543,7854.210610762006,5751.12880489518,5755.25956590143,7854.210610762006,224.8763146194268,138.87917887003746,85.51872525182105,231.79906720354788,1835.3756287190604,1208.3414491386445,1568.1354996841092,3.27998661402062,0.5483339545440598,0.5483339545440589,0.6795,0.3805,0.1665,0.1325,-0.3320167553789707,2374,3135,3468,3733,CTRL,3
M08_CTRL4,group_cutoff,26.648000000000003,M08,1604.436987270459,1609.4998764560025,2359.8151543163694,4236.0127054405675,4240.545515864727,9814.938358299201,6146.159566293014,6150.307615497852,9814.938358299201,214.15658122092208,126.00466518470176,87.6585211109657,227.59522601538114,1867.5657967802956,1240.963828372345,1577.4048560578146,3.2205605822929395,0.5286447739153434,0.5286447739153441,0.6115,0.3345,0.1605,0.1165,-0.3236486741571791,2493,3162,3483,3716,CTRL,4
M08_CTRL5,group_cutoff,26.648000000000003,M08,1925.285400391515,1931.887373900991,3165.013504169183,4333.6257389810135,4337.289187608705,10660.79931442812,6119.2487937607675,6120.7335230057015,10660.79931442812,209.80803235524746,131.24712707992336,78.07006637107077,232.5514307598713,1904.56434994721,1180.9357912715623,1632.785242528087,3.2920114148250392,0.5523618325860529,0.5523618325860524,0.622,0.3425,0.1605,0.119,-0.30864730605292284,2497,3182,3503,3741,CTRL,5
M08_EXTf1,group_cutoff,26.648000000000003,M08,1333.8725372468823,1342.0034393524793,3562.1352937661577,3973.9579945686596,3978.6017258771517,7173.609244095162,5647.7873911415445,5650.220236065705,7173.609244095162,202.79271205218134,116.57731419162383,85.72551089254634,229.18317783776368,1820.5690770185831,1188.678729240191,1561.5490328382339,3.243476533825423,0.5361947005849225,0.5361947005849239,0.6195,0.336,0.1735,0.11,-0.32293029174082855,2451,3123,3470,3690,EXTf,1
M08_EXTf2,group_cutoff,26.648000000000003,M08,1127.6101405732397,1130.054703494316,2310.6046299398877,3549.8680457419964,3552.9138826173653,8060.960878582671,5568.416300049294,5571.96319855324,8060.960878582671,222.33887972606672,139.10736461796495,82.76379353753853,226.2749500716287,1788.3527201845454,1188.7249960567674,1531.9696357831217,3.19531408102414,0.5203889947192224,0.5203889947192236,0.7315,0.4235,0.168,0.14,-0.33827258607205957,2274,3121,3457,3737,EXTf,2
M08_EXTf3,group_cutoff,26.648000000000003,M08,874.117469840687,877.9631600370492,2004.1764223617502,3798.1724305678476,3802.612902637331,8463.017923429376,5755.873045299707,5760.711733153189,8463.017923429376,213.0146210040539,122.9195907296602,89.58986698677856,234.02799502382285,1806.4511685788445,1204.8782826922452,1559.4320405949863,3.313077741061207,0.5594538286603072,0.5594538286603058,0.674,0.381,0.1755,0.1175,-0.34474113217084373,2345,3107,3458,3693,EXTf,3
M08_EXTf4,group_cutoff,26.648000000000003,M08,714.7177119889222,716.0472323057573,2425.962203404866,3566.6503213873825,3571.6418883533606,10296.915728193708,6145.712835442163,6154.01606805073,10296.915728193708,238.87942471075394,149.63070491872793,88.75131517035851,228.6526033770465,1793.7766639638476,1243.431897097504,1559.1859647268766,3.231872434882826,0.5323649049620512,0.5323649049620519,0.667,0.3585,0.162,0.1465,-0.32795082203636966,2429,3146,3470,3763,EXTf,4
M08_EXTf5,group_cutoff,26.648000000000003,M08,586.6403089636076,587.365935525703,2291.25496820244,3676.859425955139,3680.985084614535,9462.867859985214,6595.399703113807,6602.736503198431,9462.867859985214,228.21679433182436,144.99872892896758,82.71366324046856,225.99322798687516,1788.4140522901746,1236.993706558227,1526.436522326855,3.1911418470817576,0.5190309015390607,0.5190309015390611,0.7,0.4025,0.153,0.1445,-0.3434114684660339,2343,3148,3454,3743,EXTf,5
M08_INTf1,group_cutoff,26.648000000000003,M08,1072.9899594706344,1075.1351888917918,2539.2077858494595,3324.3155414351863,3328.373915584215,7345.685697539477,5133.184072609018,5138.7795977243695,7345.685697539477,218.19183005330524,131.47141999645768,86.27608787179105,222.71348129830218,1733.1984963813125,1195.0919186836616,1486.7773001009202,3.1431672851488432,0.5035423334571839,0.5035423334571828,0.7095,0.3975,0.173,0.139,-0.34582002831469616,2294,3089,3435,3713,INTf,1
M08_INTf2,group_cutoff,26.648000000000003,M08,695.158474379862,695.5816723004526,1930.2171324896626,3159.0255397264186,3161.8206771120967,8205.886766549433,5233.1283235492265,5237.9201783377175,8205.886766549433,226.64555748332032,140.8992136407491,85.282983729517,226.11335448387098,1725.6093226928201,1178.3758728855469,1487.1260016835263,3.190505598090833,0.5188239536926067,0.5188239536926047,0.7545,0.4285,0.177,0.149,-0.3414851507120344,2216,3073,3427,3725,INTf,2
M08_INTf3,group_cutoff,26.648000000000003,M08,671.4235633771121,673.5369628252577,1865.5428505965974,3517.6607011749334,3520.938615431659,9331.17496175738,5787.873656323196,5792.0804097724795,9331.17496175738,220.03724221109812,133.8316969035319,85.71910875467245,224.98430142834644,1757.7821737432737,1206.328190299912,1509.0811964056702,3.177291882004455,0.5145353569547101,0.5145353569547098,0.6655,0.3635,0.168,0.134,-0.33891946748012536,2383,3110,3446,3714,INTf,3
M08_INTf4,group_cutoff,26.648000000000003,M08,206.46292971218892,206.8144369509434,2747.994451733539,2911.883637193565,2915.204588889655,9240.468443790218,5554.931532975083,5561.15346931393,9240.468443790218,243.79964783705813,155.31418252884015,88.0040055680252,230.85113726125368,1692.8117556293107,1203.450493940034,1475.400070020926,3.259255249385388,0.5414243007464936,0.5414243007464932,0.7845,0.4415,0.1735,0.1695,-0.3812071671216701,2176,3059,3406,3745,INTf,4
M08_INTf5,group_cutoff,26.648000000000003,M08,1138.7626000338462,1138.6429961012855,2729.7164389803074,3685.232598722267,3691.3739963369458,9658.64099400281,5938.817869127036,5950.500153095023,9658.64099400281,227.27490694830684,135.54506696568586,91.26482042465261,225.68489387115793,1782.8265849955567,1279.726390986101,1513.490025881806,3.185209463512185,0.5171029218372876,0.5171029218372867,0.711,0.416,0.1565,0.1385,-0.336901987575975,2301,3133,3446,3723,INTf,5
M09_CTRL1,group_cutoff,26.648000000000003,M09,481.8723563267642,482.11304736402656,4423.213540519122,2034.6112629117652,2039.6317033654886,8549.694366678596,3906.7938507994095,3917.577374533918,8549.694366678596,262.1764593545503,173.94783818855595,87.85321730543193,209.30634662461114,1512.7068268118217,1108.8311871882918,1309.5815544819843,3.1575370729867376,0.5081570013907061,0.5081570013907037,0.94,0.5165,0.192,0.2315,-0.3940386086766082,1946,2979,3363,3826,CTRL,1
M09_CTRL2,group_cutoff,26.648000000000003,M09,346.9668242529488,346.34702248939914,1831.64119125437,1999.832260334367,2003.0758427479468,6687.848853067961,4081.720145671891,4089.829903237538,6687.848853067961,258.8501699521091,173.53172298522512,84.94491837613603,208.00590181446927,1478.4843599548904,1116.7913073319487,1297.94635906719,3.131625186885484,0.4998509842576729,0.4998509842576736,1.0625,0.649,0.183,0.2305,-0.4053736966693223,1690,2988,3354,3815,CTRL,2
M09_CTRL3,group_cutoff,26.648000000000003,M09,331.5493066429763,331.04554352192014,3373.8982920676935,2256.673755199102,2261.3761284847255,7596.620997077669,4638.509409268542,4649.653008378647,7596.620997077669,224.45370384318613,155.11522367838194,68.95213089931084,209.4124411705991,1491.9529652055514,1066.3467268370691,1311.8410976020637,3.155376035423699,0.5074616679371142,0.5074616679371138,0.9745,0.602,0.1665,0.206,-0.38537401812158056,1827,3031,3364,3776,CTRL,3
M09_CTRL4,group_cutoff,26.648000000000003,M09,-138.48216295742364,-139.6709621924206,2377.5209307901096,2289.1777283080587,2293.4136575601265,7517.1698216426885,4805.737840943826,4815.597150712063,7517.1698216426885,234.14490343629598,142.3008872494986,91.41696222046755,209.31030049410592,1480.2810549853746,1168.1010819109356,1314.0867209735857,3.1499064450045298,0.5057039048053554,0.5057039048053534,0.9905,0.629,0.1775,0.184,-0.39278079171341246,1753,3011,3366,3734,CTRL,4
M09_CTRL5,group_cutoff,26.648000000000003,M09,-34.88563443083876,-36.793890764936805,2515.8578498458955,2195.1573170030633,2198.7253863429787,9339.183983244118,5465.886979106121,5477.486992767921,9339.183983244118,246.9268607676412,170.1447042710652,76.37161917367914,206.97079733519777,1464.680908415314,1162.2076861865162,1313.678416274069,3.115551593697212,0.49473301391382446,0.49473301391382374,1.0155,0.6455,0.15,0.22,-0.39559547030454517,1781,3072,3372,3812,CTRL,5
M09_EXTf1,group_cutoff,26.648000000000003,M09,84.49633344109013,99.42062849803672,175.16407629591413,5814.800078252174,5827.696880090281,12206.304091231199,5927.158975209254,5940.016022278365,12206.304091231199,93.21131578998141,2.2687205931171235,90.48895174582731,205.95122354650348,1559.4153205282898,1244.7414424226342,1362.6060737389287,3.099566187307939,0.4896692430939181,0.48966924309392024,0.9405,0.7845,0.153,0.003,-0.36811211756680023,1544,3113,3419,3425,EXTf,1
M09_EXTf2,group_cutoff,26.648000000000003,M09,892.4610378676425,892.6056321210419,3846.2638644655235,2488.3861592522535,2493.232062854393,7258.042858470464,4480.783244754425,4491.498393046658,7258.042858470464,216.99087125271313,147.330655929945,69.30323990747283,204.21437864018426,1543.7005689632763,1089.5612021808615,1301.4135535163318,3.069943097452108,0.4803542620588095,0.48035426205880943,1.035,0.6775,0.159,0.1985,-0.3683814906977033,1695,3050,3368,3765,EXTf,2
M09_EXTf3,group_cutoff,26.648000000000003,M09,678.6177975481793,685.0407753186613,877.6362859408837,5032.009110651866,5043.064301777645,10677.21446234174,6044.777228630849,6056.9100527247,10677.21446234174,107.16475277587172,29.206365674338844,77.52239486492964,208.79664526959593,1544.307954177603,1189.2345903844569,1342.9300012311726,3.1542896874319117,0.5071123054148474,0.5071123054148482,0.844,0.6665,0.144,0.0335,-0.34277287396128814,1775,3108,3396,3463,EXTf,3
M09_EXTf4,group_cutoff,26.648000000000003,M09,933.9799166924493,933.2735121184412,5683.022399500012,2430.836690788413,2433.611281546456,7686.643208693713,4147.060405915682,4153.826137873404,7686.643208693713,217.73049511936767,146.68876269029673,70.68127411096087,204.08499338535006,1559.1953831982685,1059.3310032311783,1300.6169716113059,3.070279411662558,0.4804595140509166,0.48045951405091814,1.053,0.6795,0.174,0.1995,-0.38127428265409735,1662,3021,3369,3768,EXTf,4
M09_EXTf5,group_cutoff,26.648000000000003,M09,1268.594242294305,1267.865373696143,6353.657331818482,1588.2474076693534,1590.5801047524856,6353.657331818482,1818.5505851144553,1823.0890739141555,5371.944981418783,227.03055844696433,151.88424254716907,74.84183587703446,203.44867192743234,1566.6444861666587,876.3233581274043,1238.3126944877042,3.0605029009911067,0.4774045875114668,0.47740458751146697,1.0205,0.445,0.3345,0.241,-0.4152619919791969,1745,2635,3304,3786,EXTf,5
M09_INTf1,group_cutoff,26.648000000000003,M09,302.3547544995157,301.26250210387917,2015.8511375605594,2627.9831766136595,2632.775214202785,8329.332211853121,4968.011774716127,4978.724537522116,8329.332211853121,211.3803725507762,129.3729835095254,81.60677181950327,207.4526714204195,1502.6551346365225,1159.0061142844015,1335.239680838053,3.1191232226694567,0.4958679754432159,0.49586797544321526,1.002,0.678,0.1615,0.1625,-0.3856960583840284,1711,3067,3390,3715,INTf,1
