sport,cutoff_type,jump_type,trial_num_in_block,overall_recording_number,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
FHOC,literature_cutoff,CMJ,4,6,50,P30,-1108.620519476415,-1106.5746574383,3554.5897258572513,1372.342867802037,1376.0486255025642,8595.72842835472,4824.688745337661,4830.704304938792,8595.72842835472,241.93983835070935,147.07490536738294,93.95429534063192,163.94419149995596,1350.550868328317,1645.3256321123442,1230.4202787604208,1209.9130230736419,2.200422279571265,0.24678176393647308,0.24678176393647377,0.944,0.411,0.189,0.344,-0.4039912087221992,1055,1466,1655,1918
FHOC,literature_cutoff,CMJ,5,9,50,P30,-1167.3592400901748,-1169.1590255920694,3262.588993199868,1452.9625755916454,1455.5384399018521,10244.167221216485,4725.039563701938,4733.07943742218,10244.167221216485,240.4615012463002,152.50046817010622,87.03069443940116,167.64022342654525,1373.1826071737548,1663.456389034458,1174.5640570934981,1238.611018197579,2.2515017065052945,0.2583720659733055,0.25837206597330564,1.003,0.475,0.197,0.331,-0.36944031610318295,996,1471,1668,1914
FHOC,literature_cutoff,CMJ,6,11,50,P30,-1288.0350454191735,-1285.7721570337999,3436.567427849979,1358.7364223875006,1362.2238602334987,8116.946190455463,4579.192346270498,4584.169753164645,8116.946190455463,246.0187645499288,148.1277140098992,96.96186553876183,160.03785066274116,1342.0539947660143,1667.9650075392067,1210.3344413616812,1210.1093995090112,2.149461626096641,0.23548344964638204,0.23548344964638257,0.862,0.324,0.203,0.335,-0.37517421122647293,1137,1461,1664,1911
FHOC,literature_cutoff,CMJ,7,13,50,P30,-1088.3750939817892,-1089.5363314416218,3949.67523173301,1375.7404362731315,1379.0714658728589,9067.19279633346,4337.417756291065,4346.148145337379,9067.19279633346,242.30379849479542,151.31633530370664,90.08527338338793,168.84883070001314,1359.5031999755347,1633.0843585644468,1164.953272695899,1242.876626386038,2.2700387990964543,0.26264404431209337,0.2626440443120936,0.927,0.389,0.208,0.33,-0.37364008739842036,1072,1461,1669,1919
FHOC,literature_cutoff,CMJ,8,17,50,P30,-1244.4443294630832,-1245.1282016158566,3813.5452462593094,1282.207210598762,1288.0507746823114,8017.90539693879,4513.405814716314,4527.596965525162,8017.90539693879,255.184144492285,151.8099674237871,102.4370125896697,166.5183042488298,1336.5310578127628,1668.366456088226,1225.2947827523926,1207.8057038764275,2.236016215270643,0.2548301995389016,0.2548301995389014,0.88,0.321,0.208,0.351,-0.3984305478020591,1119,1440,1648,1914
FHOC,literature_cutoff,CMJ,9,19,50,P30,-1114.368119354897,-1114.840724323057,5229.763730565668,1255.946670859124,1258.703219387364,7652.268303456949,3966.350104886461,3972.7991202388453,7652.268303456949,236.93352311289863,145.41064914055383,90.61115577357816,160.32851386414373,1348.2927119872757,1641.5480548189655,1125.6565528591734,1183.9245931604728,2.155395557506042,0.23678542351257809,0.23678542351257836,0.905,0.321,0.23,0.354,-0.3901159118122584,1094,1415,1645,1908
FHOC,literature_cutoff,CMJ,10,21,50,P30,-653.4139668228844,-649.8046062646811,3203.243209060398,1327.7633340810685,1332.0514839849936,7573.44641972892,3547.0220273683285,3552.0705378698226,7573.44641972892,241.41408453117964,152.4088872880165,88.18124031534144,169.2654094658565,1385.352902611812,1564.8675350974288,1111.2011251586139,1223.378790756841,2.271605276449174,0.26300665300671394,0.2630066530067148,0.972,0.394,0.233,0.345,-0.3826709959057333,1027,1421,1654,1915
FHOC,literature_cutoff,CMJ,1,2,50,P31,628.1247592013225,661.4268941852206,1617.7161494408501,6118.665235964803,6146.729032695625,11412.779245047248,7109.439457335656,7136.557990020812,11412.779245047248,99.14082713027129,22.00862056605301,76.18545108973896,153.3858834327041,1573.9991573898258,1573.9991573898258,1187.7044313870933,1257.3137569924359,2.4614294619599155,0.30879892947014675,0.3087989294701463,0.737,0.365,0.133,0.239,-0.2729477852542761,1262,1627,1760,1784
FHOC,literature_cutoff,CMJ,2,3,50,P31,940.8997837315525,1000.0925716936617,1897.0053162680706,5457.987675930786,5486.22377196006,9426.486918946146,5949.643500932064,5974.510161104701,9426.486918946146,88.60951619879215,13.245874412382653,74.49107723105834,146.84856684866446,1500.1312502720145,1500.1312502720145,1121.2281650895472,1217.2790441702994,2.3557239422032534,0.28284583546736175,0.28284583546736225,0.728,0.338,0.147,0.243,-0.275738278565753,1271,1609,1756,1772
FHOC,literature_cutoff,CMJ,3,6,50,P31,562.2616191783915,580.7531858253183,1451.2412571056047,6077.854829374664,6101.438566001866,11277.320231379766,7728.189805653864,7753.297183692486,11277.320231379766,111.3267514039642,36.903518129823944,73.4416150697117,149.27004305117524,1614.963757377451,1614.963757377451,1193.3869239764222,1295.0902877486612,2.39568089234913,0.29252227002888503,0.2925222700288856,0.652,0.305,0.127,0.22,-0.24613599128979913,1347,1652,1779,1817
FHOC,literature_cutoff,CMJ,4,7,50,P31,1683.939737195191,1753.8013680098913,3260.8360432834597,5703.234321465035,5720.413263220555,8421.136727806996,6336.4108655623395,6345.290479589358,8421.136727806996,91.67063688196018,20.873900211893623,69.87390752649249,149.5045644616544,1574.1516223322749,1574.1516223322749,1092.6552673514404,1249.9891233140677,2.400729096262048,0.2937563809194286,0.29375638091942846,0.75,0.369,0.146,0.235,-0.27267025480668317,1249,1618,1764,1787
FHOC,literature_cutoff,CMJ,5,8,50,P31,1009.3339957979737,1075.2232607072292,2090.2474126218585,5825.053845193127,5843.389468800262,8639.824364093714,6352.803965674788,6365.928231331006,8639.824364093714,88.55884064795833,14.1106255257592,73.51922679374516,152.83911644573647,1557.3363798522983,1557.3363798522983,1117.8677652791807,1249.9740313680945,2.4534293524194513,0.3067948821260616,0.30679488212606176,0.728,0.342,0.146,0.24,-0.2824452145454538,1271,1613,1759,1775
FHOC,literature_cutoff,CMJ,6,12,50,P31,1550.0339513763938,1602.8081993506614,2407.967094724765,5499.988831286441,5516.52877280991,9476.46564631816,6109.713410064503,6120.660136498251,9476.46564631816,97.94526679738459,20.537764639152183,76.49701460321239,149.1715783562195,1558.2885355947394,1558.2885355947394,1127.3939106540677,1214.4033344760753,2.3952996523240997,0.29242917555677633,0.2924291755567773,0.705,0.307,0.149,0.249,-0.2950049470266056,1294,1601,1750,1773
FHOC,literature_cutoff,CMJ,7,14,50,P31,1116.2486993342668,1184.1272222286789,2652.9423388887662,5188.532653780962,5211.799443212892,10627.845736364718,5713.9886479031165,5731.499084630209,10627.845736364718,95.08952626117498,17.116561421052367,77.08870406990917,150.84757514686962,1518.7273004313588,1518.7273004313588,1110.9642514188843,1213.5621464078986,2.4228679407528344,0.2991992384468848,0.29919923844688473,0.764,0.357,0.155,0.252,-0.2960825929091427,1235,1592,1747,1767
FHOC,literature_cutoff,CMJ,8,15,50,P31,339.9966914265633,382.7433218161459,821.286205051234,6559.881917324823,6587.991884465887,10178.404485403793,7010.598238042087,7037.647577411521,10178.404485403793,88.76982422652529,8.75702750199085,79.04249844338787,150.79813352613604,1585.2516151138645,1585.2516151138645,1187.4104778369403,1239.8314246836946,2.420714216161809,0.29866754925218564,0.2986675492521861,0.719,0.34,0.138,0.241,-0.28552834588976217,1280,1620,1758,1768
FHOC,literature_cutoff,CMJ,9,18,50,P31,537.0608053372526,577.0434256040559,1860.4666030352237,5850.113991229621,5867.780200112764,9273.002300473512,6754.463469679387,6768.331140454672,9273.002300473512,92.10539539843344,22.103237429360625,69.05143380996476,149.69113231330599,1575.0977882022894,1575.0977882022894,1103.606370015274,1251.7247157569225,2.405299558705725,0.29487594123903954,0.29487594123903954,0.719,0.344,0.141,0.234,-0.2734072678643077,1280,1624,1765,1789
FHOC,literature_cutoff,CMJ,10,19,50,P31,89.81633899442285,97.61438050436684,147.95439621678088,7834.129717844498,7871.598888964611,12257.09648307052,8387.294959190931,8426.883496711773,12257.09648307052,88.6015378695935,8.427142573260367,79.12151946223321,152.51533986515443,1664.687763303139,1664.687763303139,1243.0323638203217,1272.6036596903866,2.449047883231777,0.3057000782039779,0.30570007820397826,0.756,0.398,0.126,0.232,-0.2677053091338854,1243,1641,1767,1776
FHOC,literature_cutoff,CMJ,1,2,50,P32,424.28282985167016,428.9362197840546,1430.9305880784523,2432.0995579244154,2441.392285036277,7280.833518721978,4481.1727941082445,4495.200187245737,7280.833518721978,157.84326122956858,99.44923097491679,57.739912446400965,134.3318061096748,1279.2865764142118,1279.2865764142118,958.9313927646459,1100.5129343008064,2.3481197482782687,0.28102274986006115,0.2810227498600616,0.893,0.497,0.146,0.25,-0.25054442037298374,1106,1603,1749,1898
FHOC,literature_cutoff,CMJ,2,6,50,P32,-130.00249536687906,-130.67591095935745,3228.665891276556,1409.7507372675861,1413.911375514675,4603.343648225884,3289.8704739580908,3299.9337463671777,4603.343648225884,185.40110597727727,119.35013112735585,65.42638954236642,133.41081728293244,1155.8203085005175,1186.9663111271195,907.53264569154,994.3227857557512,2.3306587012397006,0.2768588165985896,0.2768588165985897,0.866,0.366,0.19,0.31,-0.329049293177028,1133,1499,1689,1921
FHOC,literature_cutoff,CMJ,3,7,50,P32,-86.58706188338329,-88.82142954769671,3606.9532015880686,1159.0902244615509,1164.2491835420863,5140.556111596932,2702.158935023969,2716.4762943515016,5140.556111596932,198.84796640074345,120.4641746760327,77.78568466261628,137.77193808688727,1134.9772924380902,1168.5658992010906,913.0117932358331,950.1524173081331,2.4079534980806856,0.29552701574510754,0.2955270157451082,0.935,0.358,0.222,0.355,-0.3950205035360799,1064,1422,1644,1919
FHOC,literature_cutoff,CMJ,4,8,50,P32,54.0241658231845,54.55484759110371,2610.3338332483545,1323.302468031206,1328.5476169866508,4619.7834883232135,2675.6176685145188,2685.8857077445236,4619.7834883232135,181.52160493596674,113.23810459951216,67.70951259607601,131.27231773776992,1147.9804288347566,1147.9804288347566,879.282345537376,978.8898521502738,2.2933097532204383,0.2680565557704377,0.2680565557704378,0.865,0.335,0.214,0.316,-0.33685142061889517,1134,1469,1683,1911
FHOC,literature_cutoff,CMJ,5,10,50,P32,-165.87591818709086,-165.40914325640765,2463.07879096549,1315.1816023861563,1319.0216834009573,4845.377101592603,2979.5383210501514,2987.169196525818,4845.377101592603,181.17487277690196,115.76828629079466,64.8043342122352,129.58903302779248,1125.6696927940673,1164.0826866392315,883.2150149950229,972.1209304695411,2.2664400060174867,0.26181194194070057,0.2618119419407011,0.927,0.409,0.202,0.316,-0.3389525266236798,1072,1481,1683,1910
FHOC,literature_cutoff,CMJ,6,13,50,P32,-294.9911598965239,-295.4786890245756,2276.1331653657835,1252.302828291169,1257.3439389503035,4659.506802890683,3146.948528112833,3158.7594017766855,4659.506802890683,179.64237959798174,111.75144575514216,67.27588372008701,125.8951152409318,1106.5226042276336,1177.4460513453976,907.141985482086,942.8356586379814,2.1962622925658035,0.2458495442276452,0.2458495442276459,0.906,0.378,0.196,0.332,-0.3496463206304041,1093,1471,1667,1907
FHOC,literature_cutoff,CMJ,7,15,50,P32,111.80981886273419,112.33538690237356,2380.682004942675,1185.5510900182285,1188.2617134224263,3667.244124105142,2378.0690504608347,2383.2064388938124,3667.244124105142,181.07101737886234,116.16728121810934,64.36725596635505,131.9236085047014,1125.9560369193157,1125.9560369193157,847.2730526353588,957.0961220589035,2.3057592688044237,0.2709748117062951,0.2709748117062947,0.914,0.354,0.226,0.334,-0.3525217841350636,1085,1439,1665,1916
FHOC,literature_cutoff,CMJ,8,16,50,P32,111.97057802391056,113.58535972683218,2413.2895084553165,1338.4600988684565,1344.18979677969,5037.603505710722,2722.0369475058997,2732.4085952284795,5037.603505710722,187.44104076468682,116.81542327614613,70.07527611653661,130.62699416029133,1137.9413869795294,1137.9413869795294,908.0849894575731,969.7190318949989,2.2820434127193514,0.2654292628713447,0.2654292628713454,0.84,0.316,0.203,0.321,-0.33004613078162176,1159,1475,1678,1907
FHOC,literature_cutoff,CMJ,9,17,50,P32,555.0309852151736,553.1715948649419,2474.7923356003594,1348.0446823564025,1353.2152816387152,4758.323270438239,2207.4502239094554,2220.239370095874,4758.323270438239,181.7009799056966,111.32778850257361,69.8989101334837,131.85467478341724,1164.3483299234085,1164.3483299234085,887.3376982649844,969.698590473015,2.305183478108594,0.27083949376884986,0.2708394937688496,0.869,0.33,0.215,0.324,-0.3328877447521923,1130,1460,1675,1908
FHOC,literature_cutoff,CMJ,10,20,50,P32,-157.84647018336298,-159.08418161315817,2460.7492275531986,1309.52969751723,1315.1399024833183,5292.986013167247,3120.8221545226493,3134.8852562899065,5292.986013167247,186.89733763603397,117.3219678392345,68.97695127773153,134.0676340278379,1121.811246494089,1162.111602763481,921.9054957275289,975.1558514123024,2.3439977018687688,0.2800369636272207,0.2800369636272211,0.903,0.386,0.192,0.325,-0.34789381255086144,1096,1482,1674,1911
FHOC,literature_cutoff,CMJ,1,2,50,P33,-386.7590603099695,-385.41318757691107,1898.5847960953834,1534.5263171353583,1542.5942892555122,6370.285150046286,3396.0826154891215,3410.6637098133524,6370.285150046286,179.36566684753706,108.01039602918462,70.70261228986303,139.01390913087965,1159.8813546527467,1234.5348592219932,947.3044343110261,1049.3483757501922,2.3541503490275666,0.2824680869432524,0.2824680869432526,0.818,0.328,0.193,0.297,-0.3109130293653985,1181,1509,1702,1889
FHOC,literature_cutoff,CMJ,2,4,50,P33,-448.81043876901776,-448.99480048294936,2000.6298503532307,1433.966849623956,1441.8457637985716,8017.6861900577205,3764.03377006609,3781.891545008852,8017.6861900577205,199.16631340225163,121.32853754419345,77.15495392475347,139.2229611293448,1161.5859836451023,1262.1195219293622,1007.4581324671786,1027.1222849468973,2.3576452208984464,0.2833073897872214,0.28330738978722175,0.817,0.323,0.181,0.313,-0.33243641753243963,1182,1505,1686,1910
FHOC,literature_cutoff,CMJ,3,8,50,P33,-409.10393019437174,-409.73570230767893,1159.9430177977774,1365.7308923910823,1373.899075689565,7546.222750328714,3511.1356229888843,3529.941115026893,7546.222750328714,194.37298113578544,114.92763777548737,78.8084552929571,133.19487591367783,1126.2087997495607,1217.3962281012914,1014.2059351816775,997.9300548316611,2.2549742478554395,0.2591696665897658,0.2591696665897658,0.819,0.317,0.182,0.32,-0.32786968642330516,1180,1497,1679,1899
FHOC,literature_cutoff,CMJ,4,9,50,P33,206.46465775443087,206.3679471515385,1272.039732013829,2019.0148112076704,2028.7044825334601,6576.697800214519,3462.9106961619464,3480.396298854652,6576.697800214519,155.214109452988,85.02982102920129,69.57351287876985,135.50676352766328,1219.1882410571907,1219.1882410571907,974.0921895411618,1059.656844026472,2.294693952977056,0.2683802414795855,0.2683802414795855,0.764,0.304,0.177,0.283,-0.2729366255899321,1235,1539,1716,1857
FHOC,literature_cutoff,CMJ,5,10,50,P33,-373.950508561034,-372.41400434454226,1301.151244450477,1758.0889451894438,1768.8808079685684,7334.533802550635,3980.0336771101224,4000.471184656328,7334.533802550635,170.90679924326002,100.70578278759865,69.54390070962272,131.58080988937445,1172.1612417638253,1239.3734029508453,1000.3798361585307,1030.9258982168844,2.2275578126252653,0.2529059025783821,0.2529059025783827,0.787,0.328,0.166,0.293,-0.28670467665569777,1212,1540,1706,1879
FHOC,literature_cutoff,CMJ,6,12,50,P33,122.78743581262829,123.25172758760738,1886.6905097776325,1459.9184407114776,1467.4127186960811,6203.442459989747,2974.859419666025,2990.318522451958,6203.442459989747,178.41370014846834,110.71459335526484,67.14196826474779,132.14154351227756,1162.4670026671065,1162.4670026671065,937.6822993574369,994.3991957231192,2.238611569432396,0.2554221079916705,0.25542210799167103,0.89,0.382,0.188,0.32,-0.31003772381104294,1109,1491,1679,1892
FHOC,literature_cutoff,CMJ,7,15,50,P33,53.57369017065139,148.67050954757724,148.67050954757724,4287.756711284777,4309.646720028137,7470.422385417158,4312.663670232508,4334.123050678022,7470.422385417158,74.39473056714081,0.0,73.66419647804531,131.61775486379648,1310.4469959376395,1310.4469959376395,1015.1971798119597,1041.512996243535,2.227163652021157,0.25281640840388464,0.2528164084038851,0.748,0.292,0.17,0.286,-0.29129461566455817,1251,1543,1713,1714
FHOC,literature_cutoff,CMJ,8,16,50,P33,-103.71476482081486,-104.70975351206313,1431.8881296521286,1465.578846021229,1473.6106023826374,7011.150902444671,3378.7064502500134,3397.7427216475253,7011.150902444671,185.88231851383443,114.93606268442556,70.3459892413182,133.60006166360614,1156.5292898742546,1180.9881760780115,975.8446382374793,1008.2493154244213,2.2637448016460557,0.261189629305787,0.261189629305788,0.89,0.399,0.178,0.313,-0.31218076141195544,1109,1508,1686,1903
FHOC,literature_cutoff,CMJ,9,17,50,P33,-334.6963695400996,-336.01224738024996,1562.1711373288417,1492.1335257212204,1498.6775624100378,6645.038464468555,3561.8367596589014,3577.285670611751,6645.038464468555,176.19265209282588,105.96352650334686,69.61153049704849,125.3027116379506,1132.4349841971039,1199.709664133866,984.853668578495,990.282229989693,2.1168408510775762,0.2283901727212455,0.2283901727212455,0.899,0.419,0.173,0.307,-0.3169832601114971,1100,1519,1692,1888
FHOC,literature_cutoff,CMJ,10,21,50,P33,582.9711614586047,611.4909850655516,1092.1885417643934,3570.3041628260476,3595.760349208888,9980.353377848514,3916.3976203015436,3941.498873103543,9980.353377848514,86.72677998703884,11.740386829155636,74.34199698254092,131.4559663548161,1235.785563832249,1235.785563832249,1035.0372507496675,1050.5440109278327,2.224334273402387,0.25217446278453237,0.2521744627845325,0.762,0.317,0.164,0.281,-0.29059964844647757,1237,1554,1718,1737
FHOC,literature_cutoff,CMJ,1,4,50,P34,-225.73682320925025,-225.83272869491472,2989.519267517724,1477.3991892063136,1481.5170137262548,7453.731173588836,3509.8708946304123,3519.017258825551,7453.731173588836,172.81105409636848,113.77092935865944,58.406010784687524,127.34310695622466,1170.3098971789323,1219.7711847013795,909.3651493654793,1020.4633095208951,2.1356958408080398,0.23247689727037513,0.23247689727037563,0.809,0.334,0.181,0.294,-0.2719169766622046,1190,1524,1705,1921
FHOC,literature_cutoff,CMJ,2,6,50,P34,-190.5572292687393,-193.1042735528866,2186.836109573138,1616.1990722314144,1621.2114110470359,7637.217172513832,4128.906511403813,4144.431899563484,7637.217172513832,168.30502132782806,109.16983019633241,58.51103023728795,125.12513726553078,1168.6214362838607,1216.6800952879526,974.5357442882647,1010.4098160355064,2.098336898114492,0.22441476748158753,0.22441476748158753,0.848,0.402,0.151,0.295,-0.2778652035149802,1151,1553,1704,1914
FHOC,literature_cutoff,CMJ,3,7,50,P34,-539.5647715285005,-539.5393720106226,3415.4060971795116,1373.627322719884,1377.8733749326848,6917.989625281771,4189.9411508991825,4200.400213600784,6917.989625281771,182.33541285248174,117.31594089763868,64.34367028028694,126.96341972914578,1132.7103507049317,1260.5872015571863,986.5131697618841,986.2452754220066,2.1299509323164756,0.23122787839326317,0.23122787839326336,0.898,0.42,0.161,0.317,-0.3213558036008294,1101,1521,1682,1919
FHOC,literature_cutoff,CMJ,4,9,50,P34,,,,6126.0705461826765,6167.919716845488,11755.094334631052,6126.0705461826765,6167.919716845488,11755.094334631052,73.9633457145938,,73.9633457145938,126.8387710813656,1396.9464392751288,1405.1025940812196,1143.812316453581,1066.385108470465,2.1282676079215705,0.23086253878329277,0.23086253878329255,0.717,0.319,0.133,0.265,-0.26398503348987534,1282,1601,1734,1734
FHOC,literature_cutoff,CMJ,5,10,50,P34,-918.5709492927957,-922.188602752156,2527.8736767263617,1667.637368662358,1679.870968558593,9139.891908880498,5239.06790298138,5273.191328940103,9139.891908880498,191.5586026112053,114.20402609358108,76.58091471739851,128.27127020946492,1171.380981788922,1368.3681970328842,1108.4703292568854,1041.0896435124498,2.151495061702986,0.23592920492009864,0.23592920492009942,0.722,0.292,0.147,0.283,-0.2844776078038827,1277,1569,1716,1919
FHOC,literature_cutoff,CMJ,6,12,50,P34,-1112.0931693605096,-1116.910653421632,1506.1857198441867,1787.2035476087758,1801.856644121851,10282.045694081346,5778.9888825664875,5820.44930015998,10282.045694081346,188.93739107809668,113.78916663812325,74.35094209874866,127.34388620294001,1170.1913331961587,1396.429333957395,1126.7275828989152,1053.5824601458846,2.1352227667114114,0.23237391760870205,0.23237391760870243,0.703,0.292,0.138,0.273,-0.26499504256820383,1296,1588,1726,1916
FHOC,literature_cutoff,CMJ,7,16,50,P34,-645.968715045862,-649.3976269010556,2253.9925788912224,1644.0828683397513,1653.6273484449173,8962.417259562877,4783.425105166387,4810.754301402641,8962.417259562877,184.58083425410592,112.39408497491448,71.46677002356854,125.96516725676686,1170.478625036019,1324.8470990186618,1060.577278906031,1020.5481972308671,2.112660194149177,0.22748894474732106,0.22748894474732045,0.739,0.298,0.151,0.29,-0.28175638894609617,1260,1558,1709,1916
FHOC,literature_cutoff,CMJ,8,17,50,P34,-676.3350296508331,-677.0574755892187,2548.3296147451038,1330.2865235064605,1335.5060630095381,7053.605679756147,4117.928441665096,4131.402715434158,7053.605679756147,184.1461408264894,116.95436813406002,66.50588064579784,124.64860710929194,1113.5072287758624,1270.8211918163022,984.9180907653113,985.4870331017543,2.091580166228255,0.22297184463605582,0.22297184463605507,0.903,0.423,0.167,0.313,-0.3135714300845848,1096,1519,1686,1918
FHOC,literature_cutoff,CMJ,9,20,50,P34,-512.0199689028949,-514.6691142230616,2432.618867526413,1441.714603812804,1449.1016343398467,7167.775901091518,4206.43333878785,4228.022504947736,7167.775901091518,183.9504505736874,114.63793672395495,68.64587814102362,123.36197260339858,1135.7705604885903,1261.805518925398,1018.7393546982834,984.6033711250384,2.068986676087543,0.21818072710641076,0.21818072710641084,0.853,0.383,0.159,0.311,-0.30025796819735046,1146,1529,1688,1913
FHOC,literature_cutoff,CMJ,10,21,50,P34,-584.817121914532,-587.0127847082676,2497.7430839230074,1470.9517981847139,1478.3697349877973,8419.127792710846,4453.832192054208,4475.199273370323,8419.127792710846,186.2483367177744,114.84557421182781,70.71855147994802,125.64417314131796,1139.1666351059657,1278.4649366615363,1049.7120706201704,1001.0804954415197,2.1060407644596895,0.22606563208796907,0.2260656320879689,0.816,0.359,0.153,0.304,-0.29570614449970123,1183,1542,1695,1917
FHOC,literature_cutoff,CMJ,1,2,50,P35,,,,5769.88654833823,5791.178705569629,8599.485171494423,5769.88654833823,5791.178705569629,8599.485171494423,72.30572291137183,,72.30572291137183,146.87592528546338,1457.4161323627864,1460.7339321289526,1102.5593917566657,1205.2682676918678,2.370659234477207,0.28644369041855533,0.28644369041855533,0.707,0.313,0.147,0.247,-0.28175344785616946,1292,1605,1752,1752
FHOC,literature_cutoff,CMJ,2,5,50,P35,-1064.7340261783947,-1068.3969941282667,2183.730927052209,1909.2606291894324,1921.1245908506253,9367.788294994447,5500.499458312846,5531.11291988174,9367.788294994447,217.15088245467322,129.571183194652,86.70054890874803,149.94044865165293,1282.5010591297046,1491.5145131991485,1156.4893735050753,1173.3672610701572,2.4175838426283485,0.29789559817215344,0.2978955981721534,0.715,0.289,0.159,0.267,-0.3356148588914806,1284,1573,1732,1924
FHOC,literature_cutoff,CMJ,3,7,50,P35,92.14586839016192,122.99136040260782,153.83685241511557,4563.416926537609,4576.636573018189,7917.150282147457,4614.8108467462,4627.827897301127,7917.150282147457,74.77954864723623,0.8036525003311057,73.17239748342661,147.2641620737661,1412.6631502261394,1412.6631502261394,1031.7308769615183,1179.2060997612705,2.372616934915464,0.2869169785855072,0.28691697858550774,0.714,0.28,0.174,0.26,-0.2999379216781322,1285,1565,1739,1741
FHOC,literature_cutoff,CMJ,4,9,50,P35,,,,6103.717036392656,6127.250876933727,9010.80539389525,6103.717036392656,6127.250876933727,9010.80539389525,74.19756232157785,,74.19756232157785,149.01968441818696,1519.4235484414207,1524.3776953113093,1109.244130805998,1206.3628638668556,2.4035970164956417,0.2944586451430556,0.2944586451430564,0.74,0.341,0.149,0.25,-0.30018539207852796,1259,1600,1749,1749
FHOC,literature_cutoff,CMJ,5,11,50,P35,,,,5240.018139190559,5263.761266938639,7994.466453227797,5240.018139190559,5263.761266938639,7994.466453227797,78.1362975612764,,78.1362975612764,149.4254183147829,1455.1454445675074,1463.9382219997146,1092.5599719958536,1174.0823024755662,2.412460521627908,0.29663434089771645,0.2966343408977173,0.733,0.306,0.162,0.265,-0.30977564522501266,1266,1572,1734,1734
FHOC,literature_cutoff,CMJ,6,12,50,P35,265.7758507837684,313.7208387105202,453.6304303352954,4728.066825083256,4743.580227770007,6906.209254298243,4833.6831795045455,4848.428970706326,6906.209254298243,77.75029337924234,2.456320716502545,74.4759865129828,144.62481378921643,1427.538035699792,1427.538035699792,1051.3506987932362,1170.7200866379765,2.332577462730291,0.2773148633862019,0.27731486338620204,0.726,0.298,0.169,0.259,-0.3000376896194797,1273,1571,1740,1744
FHOC,literature_cutoff,CMJ,7,15,50,P35,740.0902512510626,783.4267363891387,1084.84419923299,4447.488526231264,4462.429350937218,6946.111061141943,4694.648411229943,4707.69619190709,6946.111061141943,84.59034951892649,7.79975414587032,76.01592063645231,146.92700392410234,1391.5846093012212,1391.5846093012212,1071.2851414426605,1160.0718834663342,2.3697322629785766,0.2862197246789789,0.286219724678979,0.748,0.315,0.165,0.268,-0.3073579652086022,1251,1566,1731,1742
FHOC,literature_cutoff,CMJ,8,17,50,P35,,,,5170.3504450917235,5187.0563590231695,8149.243678911589,5170.3504450917235,5187.0563590231695,8149.243678911589,74.83448443479675,,74.83448443479675,148.4301369090118,1455.5893426049265,1455.7638966927925,1067.4957113369283,1174.9383494593683,2.392507827221462,0.2917478951741061,0.29174789517410654,0.753,0.325,0.164,0.264,-0.31697257554403424,1246,1571,1735,1735
FHOC,literature_cutoff,CMJ,9,19,50,P35,,,,4750.360025166592,4766.256049440849,7953.50432044419,4750.360025166592,4766.256049440849,7953.50432044419,71.40038251553696,,71.40038251553696,143.63113835854216,1416.6969458108904,1425.8066447541364,1030.916469193662,1158.231033616645,2.315434235168499,0.2732536033328406,0.2732536033328406,0.729,0.296,0.17,0.263,-0.30254936703702456,1270,1566,1736,1736
FHOC,literature_cutoff,CMJ,10,21,50,P35,-1203.1429155669457,-1206.7063981722415,1063.2049015878001,1837.1781934592507,1850.5387838264053,9480.176413253706,5726.4201316291255,5761.430347811687,9480.176413253706,221.5933080571203,132.1881640695007,88.52397357633996,150.2324082972493,1251.7640625493939,1495.0112430486665,1185.9850732072732,1156.627119026554,2.42280300791817,0.2991832015890587,0.299183201589059,0.729,0.3,0.154,0.275,-0.32437413642606105,1270,1570,1724,1921
FHOC,literature_cutoff,CMJ,1,2,50,P36,-956.8035577486512,-959.6303277733736,2589.2819249349413,1587.0504491147171,1593.2000930456813,7716.074085728731,4713.574926823885,4730.757034834464,7716.074085728731,227.28784370552222,139.31064801620437,87.13083148754114,151.2816866432879,1270.4337694174167,1495.2227884658716,1124.2752894421353,1118.2319708698308,2.3366105631658365,0.278274664826614,0.27827466482661417,0.803,0.309,0.179,0.315,-0.3581626864154704,1196,1505,1684,1904
